	name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	rating_count	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	sold	historical_sold
819	Thời Trang Nam, áo khoác nhiều dây kéo exploration, RL0912 - XÁM NHẠT	TP. Hồ Chí Minh	1545982611	1609771212	63788601	False	None	False	3	False	5.0	[1, 0, 0, 0, 0, 1]	None	None	25000000000	-1	25000000000	-1	25000000000	0	None	1	1	1	False	True	9	0	0	1
820	Áo Khoác Da Pu Khóa Kéo Thời Trang Nam	Nước ngoài	1597221693	1609771212	12549519	False	38%	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	35650000000	57490000000	35650000000	57490000000	35650000000	57490000000	None	0	0	0	False	False	8	0	0	0
821	Áo Khoác Da Thời Trang Nam 2020	Nước ngoài	1608782376	1609771212	988836	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	93090400000	-1	93090400000	-1	93090400000	0	None	1	2	0	False	True	9	0	0	0
822	Áo Khoác Ghi Lê Cổ V Thời Trang Nam	Nước ngoài	1597067107	1609771212	12704105	False	46%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	44510000000	82030000000	46020000000	84780000000	44510000000	82030000000	None	0	0	0	False	False	7	0	0	0
823	Áo Khoác Sơ Mi Tay Dài Trẻ Trung Thời Trang Nam	Nước ngoài	1596444822	1609771212	13326390	False	None	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	14630000000	-1	14630000000	-1	14630000000	0	None	0	0	0	False	False	9	0	0	0
824	Thời Trang Nam, áo khoác nam sports jeans, RL0902 - CAM	TP. Hồ Chí Minh	1545982639	1609771212	63788573	False	None	False	1	False	5.0	[1, 0, 0, 0, 0, 1]	None	None	29000000000	-1	29000000000	-1	29000000000	0	None	0	0	1	False	True	3	0	0	1
825	[THỜI TRANG NAM] Áo Khoác Da Nam Lót Lông Cao Cấp HCM AD77 Đen	TP. Hồ Chí Minh	1596623157	1609771212	13148055	False	None	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	42000000000	-1	42000000000	-1	42000000000	0	None	0	29	0	False	False	4	0	0	0
826	Áo Khoác Chống Nắng Dài Tay Có Mũ Thời Trang Nam	Nước ngoài	1586142480	1609771212	23628732	False	50%	False	24	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	15850000000	31440000000	15850000000	31440000000	15850000000	31440000000	None	0	0	0	False	False	5	0	0	0
827	Thời Trang Nam, áo khoác nam phối màu, RL0822 - ĐEN	TP. Hồ Chí Minh	1548228849	1609771212	61542363	False	None	False	1	False	5.0	[1, 0, 0, 0, 0, 1]	None	None	23500000000	-1	23500000000	-1	23500000000	0	None	7	3	1	False	True	2	0	0	1
828	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1586775183	1609771212	22996029	False	None	False	24	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	24500000000	-1	24500000000	-1	24500000000	0	None	0	0	0	False	False	8	0	0	0
829	Áo Khoác Sơ Mi Tay Dài Trẻ Trung Thời Trang Nam	Nước ngoài	1588662448	1609771212	21108764	False	None	False	8	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	15620000000	-1	15620000000	-1	15620000000	0	None	0	3	0	False	False	6	0	0	0
830	Áo Len Cổ Tròn Dài Tay Thời Trang Nam	Nước ngoài	1599653122	1609771212	10118090	False	None	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	83220000000	-1	83220000000	-1	83220000000	0	None	1	5	0	False	False	9	0	1	1
831	Áo Khoác Thời Trang Nam	Nước ngoài	1572710394	1609771212	37060818	False	None	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	56930000000	-1	56930000000	-1	56930000000	0	None	0	0	0	False	False	5	0	0	0
832	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1578296648	1609771212	31474564	False	35%	False	0	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	11375000000	17500000000	12155000000	18700000000	11375000000	17500000000	None	0	0	0	False	True	9	0	0	0
833	Áo Len Cổ Tròn Dài Tay Thời Trang Nam	Nước ngoài	1608254257	1609771212	1516955	False	44%	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	35970000000	63820000000	35970000000	63820000000	35970000000	63820000000	None	0	1	0	False	False	9	0	0	0
834	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1577435520	1609771212	32335692	False	None	False	0	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	18900000000	-1	19700000000	-1	18900000000	0	None	0	0	0	False	False	9	0	0	0
835	Áo Khoác Bóng Chày Thời Trang Nam Cá Tính 583	Nước ngoài	1607450645	1609771212	2320567	False	39%	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	48930000000	80200000000	48930000000	80200000000	48930000000	80200000000	None	0	0	0	False	False	9	0	0	0
836	Áo Khoác Sơ Mi Caro Thời Trang Nam Hàn Quốc	Nước ngoài	1603118543	1609771212	6652669	False	10%	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	38850000000	43260000000	38850000000	43260000000	38850000000	43260000000	None	0	0	0	False	False	9	0	0	0
837	Áo Len Cổ Tròn Dài Tay Thời Trang Nam	Nước ngoài	1605321044	1609771212	4450168	False	None	False	16	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	65170000000	-1	65170000000	-1	65170000000	0	None	0	1	0	False	False	3	0	0	0
838	⭐ ( Sang xịn ) [HÀNG MỚI VỀ] _ Áo gió cao cấp thời trang nam One 3 phom 40-85kg ! ⭐	TP. Hồ Chí Minh	1607334728	1609771212	2436484	False	None	False	16	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	28025100000	-1	28025100000	-1	28025100000	0	None	0	0	0	False	False	4	0	0	0
839	Áo Khoác Bóng Chày Thời Trang Nam Cá Tính	Nước ngoài	1604900196	1609771212	4871016	False	46%	False	50	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	24710000000	45550000000	33280000000	61130000000	24710000000	45550000000	None	0	0	0	False	False	9	0	0	0
840	[ÁO KHOÁC NHẸ] _ Áo gió vải 3D cao cấp thời trang nam, A69	Hà Nội	1602391119	1609771212	7380093	True	37%	False	6	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	21900000000	35000000000	21900000000	35000000000	21900000000	35000000000	None	0	1	0	False	False	9	0	0	0
841	Áo khoác nỉ cao cấp nam , áo khoác loại nhất thời trang nam mẫu MS1223	TP. Hồ Chí Minh	1603090515	1609771212	6680697	True	33%	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	12000000000	18000000000	12000000000	18000000000	12000000000	18000000000	None	0	0	0	False	False	5	0	0	0
842	Áo Khoác Phao Không Tay Khóa Kéo Thời Trang Nam	Nước ngoài	1604562861	1609771212	5208351	False	45%	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	24100000000	43800000000	24300000000	44100000000	24100000000	43800000000	None	0	5	0	False	False	9	0	0	0
843	(ảnh thật) ÁO KHOÁC NỈ THỜI TRANG NAM TRƠN CÓ MŨ KÉO KHÓA MỀM MỊN THOẢI MÁI -THT047	TP. Hồ Chí Minh	1604123485	1609771212	5647727	True	25%	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	21000000000	28000000000	21000000000	28000000000	21000000000	28000000000	None	0	1	0	False	False	6	0	0	0
844	Áo Khoác Phao Có Nón Khóa Kéo Thời Trang Nam	Nước ngoài	1604404845	1609771212	5366367	False	40%	False	16	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	32600000000	54300000000	32600000000	54300000000	32600000000	54300000000	None	0	0	0	False	False	8	0	0	0
845	Áo Khoác Thể Thao Khóa Kéo Trẻ Trung Thời Trang Nam	Nước ngoài	1603105770	1609771212	6665442	False	46%	False	28	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	24890000000	46040000000	24890000000	46040000000	24890000000	46040000000	None	0	0	0	False	False	9	0	0	0
846	Áo Khoác Jean Thời Trang Nam	Nước ngoài	1601302473	1609771212	8468739	False	21%	False	20	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	23400000000	29300000000	33180000000	41900000000	23400000000	29300000000	None	0	0	0	False	False	6	0	0	0
847	Áo Khoác Phao Không Tay Thời Trang Nam	Nước ngoài	1601191033	1609771212	8580179	False	None	False	18	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	43440000000	-1	43440000000	-1	43440000000	0	None	0	0	0	False	False	7	0	0	0
848	Xả Lỗ Sẵn hàng - [HÀNG MỚI VỀ] _ Áo gió 2 lớp thời trang nam AG02, phom 45-80kg - Acx23 . hot	TP. Hồ Chí Minh	1605250439	1609771212	4520773	False	None	False	12	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	38880400000	-1	38880400000	-1	38880400000	0	None	0	0	0	False	False	9	0	0	0
849	Áo Khoác Thời Trang Nam Trẻ Trung Cá Tính	Nước ngoài	1599378319	1609771212	10392893	False	None	False	20	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	75700000000	-1	75700000000	-1	75700000000	0	None	0	0	0	False	False	9	0	0	0
850	Áo Khoác Da Bóng Thời Trang Nam Cá Tính	Nước ngoài	1602227382	1609771212	7543830	False	36%	False	30	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	35990000000	56550000000	62580000000	97460000000	35990000000	56550000000	None	0	1	0	False	False	9	0	0	0
851	Áo Khoác Len Cổ Lọ Thời Trang Nam	Nước ngoài	1596730867	1609771212	13040345	False	30%	False	25	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	34716000000	49594400000	34716000000	49594400000	34716000000	49594400000	None	0	0	0	False	False	9	0	0	0
852	Áo Khoác Bóng Chày Thời Trang Nam 2019	Nước ngoài	1595653339	1609771212	14117873	False	None	False	8	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	65790000000	-1	65790000000	-1	65790000000	0	None	0	0	0	False	False	7	0	0	0
853	Áo khoác hoodie kháng nước chống nắng/ gió thời trang nam dạo phố năng động	Nước ngoài	1591784476	1609771212	17986736	False	40%	False	28	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	56500000000	94250000000	56500000000	94250000000	56500000000	94250000000	None	0	0	0	False	False	9	0	0	0
854	-HÀNG NHẬP KHẨU Áo bò, Áo khoác jean nam in hình Give Me A thời trang nam 2020 Liên hệ mua hàng 084.209.1989	Hà Nội	1600936120	1609771212	8835092	False	None	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	74500000000	-1	74500000000	-1	74500000000	0	None	0	0	0	False	False	5	0	0	0
855	Áo khoác jean nam nữ in hình chữ LEVI'S thời trang nam 2020 - màu đen [FREE SHIP]	Bình Dương	1594089087	1609771212	15682125	False	28%	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	18900000000	26235000000	18900000000	26235000000	18900000000	26235000000	None	0	0	0	False	False	9	0	0	0
856	Áo Khoác Jean Không Tay Thời Trang Nam	Nước ngoài	1586602596	1609771212	23168616	False	25%	False	7	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	61770000000	82740000000	61770000000	82740000000	61770000000	82740000000	None	0	0	0	False	False	6	0	0	0
857	Áo Khoác Thời Trang Nam	Nước ngoài	1585630150	1609771212	24141062	False	None	False	48	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	33840000000	-1	39740000000	-1	33840000000	0	None	0	0	0	False	False	9	0	0	0
858	Áo Khoác Thời Trang Nam Chất Liệu Vải Denim	Nước ngoài	1586854256	1609771212	22916956	False	None	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	69730000000	-1	69730000000	-1	69730000000	0	None	0	1	0	False	False	9	0	0	0
859	[FREESHIP TỪ 50K] Áo khoác jean thời trang nam	TP. Hồ Chí Minh	1573912609	1609771212	35858603	False	None	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	16900000000	-1	16900000000	-1	16900000000	0	None	0	0	0	False	False	4	0	0	0
860	Áo khoác thời trang nam 138s	Hà Nội	1571587841	1609771212	38183371	False	18%	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	47970000000	58500000000	47970000000	58500000000	47970000000	58500000000	None	0	0	0	False	False	9	0	0	0
861	Áo khoác có mũ thời trang nam trẻ trung năng động	Nước ngoài	1570348894	1609771212	39422318	False	34%	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	17582400000	26640000000	17582400000	26640000000	17582400000	26640000000	None	0	0	0	False	False	9	0	0	0
862	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1584085769	1609771212	25685443	False	30%	False	0	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	11829900000	16900000000	11829900000	16900000000	11829900000	16900000000	None	0	0	0	False	False	9	0	0	0
863	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1607228317	1609771212	2542895	False	None	False	28	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	26885400000	-1	26885400000	-1	26885400000	0	None	0	0	0	False	False	9	0	0	0
864	Áo khoác tay dài có nón dáng rộng thời trang nam Hàn Quốc	Nước ngoài	1606139590	1609771212	3631622	False	None	False	15	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	28880000000	-1	28880000000	-1	28880000000	0	None	0	0	0	False	False	9	0	0	0
865	Áo Khoác Đua Xe Có Nón Thời Trang Nam	Nước ngoài	1600853927	1609771212	8917285	False	50%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	28620000000	56950000000	28620000000	56950000000	28620000000	56950000000	None	0	0	0	False	False	9	0	0	0
866	Áo Khoác Phao Có Nón Khóa Kéo Thời Trang Nam	Nước ngoài	1606209857	1609771212	3561355	False	40%	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	59500000000	99100000000	59500000000	99100000000	59500000000	99100000000	None	0	12	0	False	False	9	0	0	0
867	Áo Khoác Bò Jean / Denim Jacket Thời Trang Nam Basic C5	Hà Nội	1541652415	1609771212	68118797	False	None	False	5	False	4.0	[2, 0, 0, 1, 0, 1]	None	None	40000000000	-1	40000000000	-1	40000000000	0	None	2549	17	2	False	True	9	0	0	5
868	Áo Khoác Phao Không Tay Thời Trang Nam	Nước ngoài	1605883034	1609771212	3888178	False	None	False	42	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	44820000000	-1	44820000000	-1	44820000000	0	None	0	0	0	False	False	9	0	0	0
869	Áo khoác thiết kế đơn giản thời trang nam tuổi trung niên 40	Nước ngoài	1605712293	1609771212	4058919	False	1%	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	26240000000	26520000000	29090000000	29380000000	26240000000	26520000000	None	0	0	0	False	False	9	0	0	0
870	Áo Hoodies Có Nón Dài Tay Họa Tiết 1 Legend Thời Trang Nam	Nước ngoài	1605511398	1609771212	4259814	False	42%	False	30	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	33480000000	57730000000	33480000000	57730000000	33480000000	57730000000	None	0	0	0	False	False	9	0	0	0
871	Áo Khoác Cổ Đứng Phối Khóa Kéo Thời Trang Nam Trung Niên	Nước ngoài	1605201212	1609771212	4570000	False	1%	False	48	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	76630000000	77420000000	76630000000	77420000000	76630000000	77420000000	None	0	0	0	False	False	9	0	0	0
872	Áo Khoác Bóng Chày Thời Trang Nam Năng Động	Nước ngoài	1604516383	1609771212	5254829	False	None	False	45	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	37710000000	-1	40650000000	-1	37710000000	0	None	0	1	0	False	False	9	0	0	0
873	Áo Khoác Da Pu Thời Trang Nam Cá Tính	Nước ngoài	1604497669	1609771212	5273543	False	50%	False	15	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	31680000000	63030000000	31680000000	63030000000	31680000000	63030000000	None	0	0	0	False	False	8	0	0	0
874	Áo Len Cổ Tròn Dài Tay Thời Trang Nam	Nước ngoài	1604493399	1609771212	5277813	False	50%	False	9	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	34610000000	68870000000	34610000000	68870000000	34610000000	68870000000	None	0	0	0	False	False	9	0	0	0
875	ÁO DÙ THỜI TRANG NAM MỚI	TP. Hồ Chí Minh	1604493191	1609771212	5278021	False	20%	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	15200000000	19000000000	15200000000	19000000000	15200000000	19000000000	None	0	3	0	False	False	4	0	0	0
876	Áo Khoác Jean Thời Trang Nam	Nước ngoài	1604379530	1609771212	5391682	False	47%	False	45	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	28710000000	54190000000	43480000000	81030000000	28710000000	54190000000	None	0	0	0	False	False	5	0	0	0
877	Áo Khoác Bóng Chày Khóa Kéo Thời Trang Nam	Nước ngoài	1602840126	1609771212	6931086	False	50%	False	30	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	44070000000	87690000000	44070000000	87690000000	44070000000	87690000000	None	0	0	0	False	False	9	0	0	0
878	-HÀNG NHẬP KHẨU Áo Len Cổ Tròn Dài Tay Thời Trang Nam Liên hệ mua hàng 084.209.1989	Hà Nội	1600676955	1609771212	9094257	False	None	False	16	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	58590000000	-1	58590000000	-1	58590000000	0	None	0	0	0	False	False	6	0	0	0
879	Áo khoác suit hàng đơn hai nút nhỏ phong cách anh quốc thời trang nam lịch lãm	Nước ngoài	1588244618	1609771212	21526594	False	1%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	69260000000	69980000000	69260000000	69980000000	69260000000	69980000000	None	0	1	0	False	False	9	0	0	0
880	Áo Khoác Bomber Thời Trang Nam	Nước ngoài	1599888363	1609771212	9882849	False	50%	False	24	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	26380000000	52490000000	26380000000	52490000000	26380000000	52490000000	None	0	0	0	False	False	9	0	0	0
881	Áo Hoodies Có Nón Dài Tay In Hình Hoa Hồng Thời Trang Nam	Nước ngoài	1600000698	1609771212	9770514	False	35%	False	42	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	35290000000	54320000000	35290000000	54320000000	35290000000	54320000000	None	0	1	0	False	False	4	0	0	0
882	Áo Khoác Bóng Chày Khóa Kéo Thời Trang Nam	Nước ngoài	1599055814	1609771212	10715398	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	95290000000	-1	95290000000	-1	95290000000	0	None	0	0	0	False	False	8	0	0	0
883	Áo Hoodies Có Nón Dài Tay In Hình Mèo Thời Trang Nam	Nước ngoài	1599723197	1609771212	10048015	False	50%	False	24	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	29390000000	58480000000	29390000000	58480000000	29390000000	58480000000	None	0	0	0	False	False	9	0	0	0
884	ÁO KHOÁC DÙ 2 LỚP HỌA TIẾT CÁ TÍNH, THỜI TRANG NAM ĐỘC ĐÁO CC	TP. Hồ Chí Minh	1599483163	1609771212	10288049	False	43%	False	8	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	13395000000	23500000000	13395000000	23500000000	13395000000	23500000000	None	0	0	0	False	False	5	0	0	0
885	Áo Khoác Thời Trang Nam Phong Cách Hàn Quốc Cá Tính	Nước ngoài	1597501878	1609771212	12269334	False	48%	False	30	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	28120000000	54510000000	28120000000	54510000000	28120000000	54510000000	None	0	0	0	False	False	9	0	0	0
886	Áo Khoác Ba Màu Thời Trang Nam	Nước ngoài	1594888667	1609771212	14882545	False	47%	False	10	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	17360000000	32530000000	17360000000	32530000000	17360000000	32530000000	None	1	1	0	False	False	9	0	0	0
887	Áo khoác gió, Áo khoác cặp vải dù Around Corner Unisex Form rộng thời trang nam 2020	TP. Hồ Chí Minh	1594088984	1609771212	15682228	False	25%	False	3	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	17500000000	23250000000	17500000000	23250000000	17500000000	23250000000	None	0	0	0	False	False	4	0	0	0
888	áo hoodie Mobile Legends in hình đẹp ⚡ FREESHIP ⚡Áo Game đẹp giá rẻ thời trang nam	Hà Nội	1603423974	1609771212	6347238	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	21890000000	-1	21890000000	-1	21890000000	0	None	0	0	0	False	False	1	0	0	0
889	Áo Khoác Phao Thời Trang Nam	Nước ngoài	1593675623	1609771212	16095589	False	None	False	30	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	55270000000	-1	55270000000	-1	55270000000	0	None	0	0	0	False	False	9	0	0	0
890	Áo Sweater Tay Dài Thời Trang Nam 4 Màu Tùy Chọn S-4xl	Nước ngoài	1599086150	1609771212	10685062	False	37%	False	28	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	22220000000	35430000000	22220000000	35430000000	22220000000	35430000000	None	0	2	0	False	False	9	0	0	0
891	(RẺ VÔ ĐỊCH) áo vest nam thời trang nam phái mạnh	TP. Hồ Chí Minh	1598771499	1609771212	10999713	False	None	False	16	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	39900000000	-1	39900000000	-1	39900000000	0	None	0	0	0	False	False	5	0	0	0
892	Áo Khoác Bóng Chày Dài Tay Cổ Đứng Thời Trang Nam	Nước ngoài	1586775144	1609771212	22996068	False	None	False	8	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	31500000000	-1	31500000000	-1	31500000000	0	None	0	0	0	False	False	7	0	0	0
893	RẺ VÔ ĐỊCH - áo hoodie Mobile Legends in hình đẹp ⚡ FREESHIP ⚡Áo Game đẹp giá rẻ thời trang nam	Hà Nội	1603164888	1609771212	6606324	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	21890000000	-1	21890000000	-1	21890000000	0	None	0	0	0	False	False	1	0	0	0
894	Áo khoác gió, áo khoác dù nam 2 lớp in hình tiếng nhật thời trang nam 2020	TP. Hồ Chí Minh	1594088983	1609771212	15682229	False	30%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	4700000000	6750000000	16500000000	22950000000	4700000000	6750000000	None	0	0	0	False	False	6	0	0	0
895	Áo Khoác Hoodie Caro Thời Trang Nam	Nước ngoài	1577160151	1609771212	32611061	False	23%	False	0	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	16170000000	20900000000	16170000000	20900000000	16170000000	20900000000	None	0	0	0	False	True	9	0	0	0
896	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1607934914	1609771212	1836298	False	None	False	49	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	38400000000	-1	38400000000	-1	38400000000	0	None	0	1	0	False	False	9	0	0	0
897	Áo Hoodies Có Nón Dài Tay Thời Trang Nam	Nước ngoài	1607931804	1609771212	1839408	False	None	False	35	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	29600000000	-1	29600000000	-1	29600000000	0	None	0	1	0	False	False	9	0	0	0
898	áo phông Dota 2 in hình đẹp ⚡ FREESHIP ⚡Áo Game đẹp giá rẻ thời trang nam	Hà Nội	1593251575	1609771212	16519637	False	None	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	10299900000	-1	10299900000	-1	10299900000	0	None	0	0	0	False	False	1	0	0	0
899	Áo Bóng Rổ Cộc Tay Thời Trang Nam	Nước ngoài	1589539702	1609771212	20231510	False	None	False	6	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	73940000000	-1	73940000000	-1	73940000000	0	None	0	0	0	False	False	4	0	0	0
