name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Balo Thời Trang Nam Đi Học Đi Du Lịch Phong Cách Trẻ Trung Nam Tính Để Được Laptop Chất Vải Cao Cấp	Nam Định	1600451843	1609994498	9542655	True	50%	False	3	False	5.0	3	0	0	0	0	None	None	24500000000	49000000000	24500000000	49000000000	24500000000	49000000000	None	201	85	3	False	False	9	1	6
Balo Thời Trang Nam Dạ Quang Phát Sáng, Siêu Phẩm Balo 2020 BoyMusic & Tặng Ngay 01 Túi Đeo Chéo Dạ Quang CỰC ĐẸP - BL18	Hà Nội	1536909371	1609994498	73085127	False	None	False	3	False	4.625	5	3	0	0	0	None	None	29900000000	-1	29900000000	-1	29900000000	0	None	14	174	8	False	True	9	0	18
Ví Thời Trang Nam Contact's M1314 Da Bò Thật	Nước ngoài	1597733173	1609994498	12261325	False	38%	False	1	True	0.0	0	0	0	0	0	None	None	50096000000	80800000000	50096000000	80800000000	50096000000	80800000000	None	0	21	0	False	False	9	0	0
{Order} Kèm Ảnh Thật- balo thời trang nam Versace V135 Da bò phối Dù chống nước cực kì chắc chắn nam tính	TP. Hồ Chí Minh	1552227348	1609994498	57767150	False	None	False	1	False	5.0	1	0	0	0	0	None	None	125000000000	-1	125000000000	-1	125000000000	0	None	60	104	1	False	False	9	1	1
Ví bóp nam Minh Tâm da bò 100% , thời trang nam MT072 , 3 màu	TP. Hồ Chí Minh	1563031390	1609994498	46963108	False	43%	False	3	True	5.0	2	0	0	0	0	None	None	15900000000	27900000000	15900000000	27900000000	15900000000	27900000000	None	0	50	2	False	True	9	1	2
💎VIDEO+ẢNH THẬT💎 BALO NAM THỜI TRANG CỰC ĐỘC LẠ 💎FREESHIP💎 BALO DU LỊCH, PHƯỢT CAO CẤP CHỐNG THẤM 💎HOT TREND 2020	Hà Nội	1593244664	1609994498	16749834	True	38%	False	4	False	4.825581	79	2	3	1	1	None	None	15500000000	25000000000	15500000000	25000000000	15500000000	25000000000	None	154	1227	86	False	False	9	1	217
[ẢNH THẬT + FREESHIP] Bóp Ví Nam Thời Trang Cao Cấp 02	Hà Nội	1591506253	1609994498	18488245	False	28%	False	3	False	4.75	13	2	1	0	0	None	None	6900000000	9000000000	7900000000	11000000000	6900000000	9000000000	None	2973	575	16	False	False	5	1	33
Balo nam thời trang Pado P116D	TP. Hồ Chí Minh	1602843339	1609994498	7151159	False	34%	False	3	False	4.733333	11	4	0	0	0	None	None	9900000000	15000000000	9900000000	15000000000	9900000000	15000000000	None	5992	1698	15	False	False	9	0	50
Ví nam da bò thật VARADO VD012D tiện lợi tinh tế dễ cầm	Hà Nội	1592930831	1609994498	17063667	False	45%	False	2	True	4.797468	68	8	2	0	1	None	None	9900000000	17900000000	9900000000	17900000000	9900000000	17900000000	None	1260	2684	79	False	True	9	1	212
Ví da  VARADO  VD034 thời trang năng động  , trẻ trung	Hà Nội	1592645731	1609994498	17348767	False	45%	False	3	True	5.0	4	0	0	0	0	None	None	9900000000	18000000000	9900000000	18000000000	9900000000	18000000000	None	429	289	4	False	True	9	1	16
Ví da PU thời trang nam	Nước ngoài	1571711412	1609994498	38283086	True	50%	False	3	False	0.0	0	0	0	0	0	None	None	10800000000	21600000000	10800000000	21600000000	10800000000	21600000000	None	0	5	0	False	False	8	0	0
Túi đeo hông thời trang nam năng động	Nước ngoài	1552299286	1609994498	57695212	True	48%	False	1	False	0.0	0	0	0	0	0	None	None	14144000000	27200000000	14144000000	27200000000	14144000000	27200000000	None	1	0	0	False	False	7	0	2
Túi đeo chéo nam WEIXIER . Túi thời trang nam cao cấp  (size: 24x20x6cm). Đựng Ipad	Hà Nội	1569149338	1609994498	40845160	False	50%	False	5	False	3.0	0	0	1	0	0	None	None	25000000000	50000000000	70000000000	70000000000	25000000000	50000000000	None	1746	4	1	False	False	9	0	2
Túi đeo chéo thời trang nam năng động, cá tính	Cần Thơ	1551167828	1609994498	58826670	False	10%	False	1	False	5.0	1	0	0	0	0	None	None	9900000000	11000000000	9900000000	11000000000	9900000000	11000000000	None	6	1	1	False	False	1	1	1
Túi Đeo Chéo Thời Trang Nam	TP. Hồ Chí Minh	1545921081	1609994498	64073417	False	35%	False	2	False	5.0	1	0	0	0	0	None	None	12900000000	19900000000	12900000000	19900000000	12900000000	19900000000	None	2	0	1	False	True	8	0	1
Balo Thời Trang Nam Phong Cách Hàn Quốc BL105D	Hà Nội	1532788452	1609994498	77206046	False	30%	False	4	False	3.0	1	0	0	0	1	None	None	6900000000	9900000000	6900000000	9900000000	6900000000	9900000000	None	2	4	2	False	True	9	0	2
Balô thời trang Nam - Túi xách sinh viên du lịch mẫu mã châu âu	Kon Tum	1537372632	1609994498	72621866	False	None	False	3	False	0.0	0	0	0	0	0	None	None	34000000000	-1	34000000000	-1	34000000000	0	None	8649	0	0	False	True	5	1	2
[Freeship]Túi Đeo Chéo Túi Da Thời Trang Nam Cao Cấp	Hà Nội	1538477038	1609994498	71517460	False	46%	False	2	False	5.0	1	0	0	0	0	None	None	7500000000	13900000000	7500000000	13900000000	7500000000	13900000000	None	2	1	1	False	True	5	0	1
TÚI ĐEO HÔNG THỜI TRANG NAM CHẤT DA CAO CẤP 2018-DH01	Hà Nội	1534257821	1609994498	75736677	False	None	False	0	False	5.0	1	0	0	0	0	None	None	45000000000	-1	45000000000	-1	45000000000	0	None	0	0	1	False	True	9	0	1
Túi Đeo Thời Trang Nam Hot Dxyizu	Hà Nội	1521777697	1609994498	88216801	True	40%	False	1	False	5.0	1	0	0	0	0	None	None	7500000000	12500000000	7500000000	12500000000	7500000000	12500000000	None	0	1	1	False	True	9	1	1
TÚI ĐEO CHÉO THỜI TRANG NAM	TP. Hồ Chí Minh	1521602152	1609994498	88392346	False	20%	False	1	False	5.0	1	0	0	0	0	None	None	15900000000	19900000000	15900000000	19900000000	15900000000	19900000000	None	1	0	1	False	True	5	0	1
Balo da unisex thời trang nam  B55	Hà Nội	1540826698	1609994498	69167800	False	21%	False	1	False	5.0	1	0	0	0	0	None	None	55000000000	69900000000	55000000000	69900000000	55000000000	69900000000	None	5556	1	1	False	True	6	1	1
Ba lô Laptop Thời Trang Nam - mẫu mã Hàn quốc phù hợp giới trẻ	Kon Tum	1539014231	1609994498	70980267	False	None	False	3	False	0.0	0	0	0	0	0	None	None	35400000000	-1	35400000000	-1	35400000000	0	None	8578	0	0	False	True	5	0	2
Balo Thời Trang Nam Cao Cấp Cực Chất L032170	TP. Hồ Chí Minh	1572709329	1609994498	37285169	False	None	False	2	False	0.0	0	0	0	0	0	None	None	140000000000	-1	140000000000	-1	140000000000	0	None	4	0	0	False	False	9	0	0
túi cầm tay thời trang nam cực đẹp	Hà Nội	1530351382	1609994498	79643116	False	50%	False	1	False	0.0	0	0	0	0	0	None	None	30000000000	60000000000	30000000000	60000000000	30000000000	60000000000	None	123	0	0	False	True	5	0	2
Túi Đeo Chéo Thời Trang Nam 2019	Nước ngoài	1598323687	1609994498	11670811	False	48%	False	17	False	0.0	0	0	0	0	0	None	None	15480000000	29930000000	20770000000	39540000000	15480000000	29930000000	None	0	0	0	False	False	5	0	0
Ví,Bóp da cầm tay thời trang nam T04	Hà Nội	1540828104	1609994498	69166394	False	9%	False	1	False	0.0	0	0	0	0	0	None	None	31900000000	34900000000	31900000000	34900000000	31900000000	34900000000	None	29058	0	0	False	True	7	1	2
Ví Da Mềm Thời Trang Nam HQ1	Hà Nội	1556854778	1609994498	53139720	True	47%	False	2	False	1.0	0	0	0	0	1	None	None	2400000000	4500000000	2400000000	4500000000	2400000000	4500000000	None	313	0	1	False	True	6	1	2
BALO THỜI TRANG NAM PHONG CÁCH MỚI	TP. Hồ Chí Minh	1547177336	1609994498	62817162	False	None	False	4	False	5.0	1	0	0	0	0	None	None	15000000000	-1	15000000000	-1	15000000000	0	None	93	0	1	False	True	8	0	1
Túi Xách Thời Trang Nam Sang Trọng Đẳng Cấp CDTXN01	TP. Hồ Chí Minh	1513683871	1609994498	96310627	True	None	False	1	False	0.0	0	0	0	0	0	None	None	39900000000	-1	39900000000	-1	39900000000	0	None	6	0	0	False	True	4	0	2
Túi đeo chéo thời trang nam sành điệu	Hà Nội	1499396515	1609994498	110597983	False	None	False	1	False	0.0	0	0	0	0	0	None	None	16000000000	-1	16000000000	-1	16000000000	0	None	15	0	0	False	True	3	0	2
Ví da cầm tay thời trang nam - hàng cao cấp 2018	Hà Nội	1516093800	1609994498	93900698	False	None	False	0	False	5.0	1	0	0	0	0	None	None	20000000000	-1	20000000000	-1	20000000000	0	None	17	2	1	False	True	7	0	2
Cặp công sở, cặp đựng laptop thời trang nam Vi49	TP. Hồ Chí Minh	1539165994	1609994498	70828504	False	None	False	2	False	0.0	0	0	0	0	0	None	None	43900000000	-1	43900000000	-1	43900000000	0	None	21	0	0	False	False	9	1	1
Ví cầm tay Lv thời trang nam	Hà Nội	1577339309	1609994498	32655189	False	20%	False	1	False	0.0	0	0	0	0	0	None	None	9600000000	12000000000	9600000000	12000000000	9600000000	12000000000	None	166	37	0	False	False	5	0	1
Ví nam da bò, bóp ví nam mẫu đứng da thật handmade - Phố Thời Trang Nam VN21326	TP. Hồ Chí Minh	1546707730	1609994498	63286768	False	None	False	1	False	5.0	1	0	0	0	0	None	None	28000000000	-1	28000000000	-1	28000000000	0	None	0	1	1	False	True	9	0	1
Túi đeo chéo thời trang nam cao cấp	Hà Nội	1532142303	1609994498	77852195	False	39%	False	1	False	5.0	1	0	0	0	0	None	None	36539000000	59900000000	36539000000	59900000000	36539000000	59900000000	None	1164	0	1	False	True	6	0	2
Ví da cầm tay thời trang nam	Hưng Yên	1568968409	1609994498	41026089	False	26%	False	2	False	5.0	1	0	0	0	0	None	None	16900000000	22900000000	16900000000	22900000000	16900000000	22900000000	None	30	0	1	False	True	9	0	1
Ví thời trang nam phong cách Hàn Quốc	TP. Hồ Chí Minh	1576754089	1609994498	33240409	False	31%	False	1	False	0.0	0	0	0	0	0	None	None	16560000000	24000000000	16560000000	24000000000	16560000000	24000000000	None	0	1	0	False	False	9	0	2
FREESHIP 99K TOÀN QUỐC_Ví nam da bò, bóp ví nam mẫu đứng mini da thật handmade - Phố Thời Trang Nam VN21934	TP. Hồ Chí Minh	1546707728	1609994498	63286770	False	None	False	1	False	5.0	1	0	0	0	0	None	None	17500000000	-1	17500000000	-1	17500000000	0	None	2	0	1	False	True	6	0	1
💥Ví Nam Thời Trang Nam Màu Tài Lộc💥	Hà Nội	1545381271	1609994498	64613227	True	None	False	3	False	5.0	1	0	0	0	0	None	None	15000000000	-1	15000000000	-1	15000000000	0	None	3357	1	1	False	True	9	1	2
Ví da thời trang nam	Thái Nguyên	1570756072	1609994498	39238426	False	None	False	1	False	0.0	0	0	0	0	0	None	None	28000000000	-1	28000000000	-1	28000000000	0	None	0	0	0	False	True	1	0	2
[Da Bò Thật] Ví Da nam cao cấp, Bóp Da thời trang nam, Ví ngang đựng tiền nhiều ngăn	TP. Hồ Chí Minh	1603168590	1609994498	6825908	False	42%	False	1	False	0.0	0	0	0	0	0	None	None	28000000000	48000000000	28000000000	48000000000	28000000000	48000000000	None	478	0	0	False	False	7	0	0
Balo thời trang nam, balo laptop 15.6 inch có ngăn chống sốc laptop, thiết kế thời trang, chống thấm nước nhẹ KL32 đen	TP. Hồ Chí Minh	1558775722	1609994498	51218776	False	None	False	5	False	5.0	1	0	0	0	0	None	None	49000000000	-1	49000000000	-1	49000000000	0	None	3	9	1	False	True	9	0	2
Balo Thời Trang Nam OHAZO Dạ Quang Phát Sáng, Siêu Phẩm Balo Tặng Ngay 01 Túi Đeo Chéo Dạ Quang CỰC ĐẸP - BL18	Hà Nội	1538543905	1609994498	71450593	False	None	False	3	False	1.0	0	0	0	0	1	None	None	29900000000	-1	29900000000	-1	29900000000	0	None	1	29	1	False	True	9	0	2
Thời trang nam Ví nam da PU màu trơn phong cách cổ điển 2135	Nước ngoài	1537322454	1609994498	72672044	False	15%	False	2	False	1.0	0	0	0	0	1	None	None	19635000000	23100000000	19635000000	23100000000	19635000000	23100000000	None	0	0	1	False	True	9	0	2
Ví Da Thời Trang Nam Cao Cấp Men Tiện Dụng HQ3	Hà Nội	1566633139	1609994498	43361359	False	40%	False	2	False	5.0	1	0	0	0	0	None	None	3900000000	6500000000	3900000000	6500000000	3900000000	6500000000	None	997	0	1	False	False	9	1	2
Túi Xách Thời Trang Nam Chất Liệu Da Cao Cấp Bazan_shop BZ305	TP. Hồ Chí Minh	1557494178	1609994498	52500320	False	None	False	1	False	5.0	1	0	0	0	0	None	None	67000000000	-1	67000000000	-1	67000000000	0	None	1	0	1	False	False	5	0	1
BALO THỜI TRANG NAM PHONG CÁCH MỚI	TP. Hồ Chí Minh	1540054635	1609994498	69939863	False	None	False	4	False	1.0	0	0	0	0	2	None	None	12000000000	-1	12000000000	-1	12000000000	0	None	0	0	2	False	False	8	0	2
Túi Đeo Chéo Canvas Thời Trang Nam - Tích Hợp Cổng Sạc USB Tiện Dụng	Hà Nội	1601512127	1609994498	8482371	False	50%	False	2	False	0.0	0	0	0	0	0	None	None	7500000000	15000000000	7500000000	15000000000	7500000000	15000000000	None	0	0	0	False	False	7	0	1
Ví Da Khóa Kéo Thời Trang Nam	Nước ngoài	1594885472	1609994498	15109026	False	None	False	7	False	0.0	0	0	0	0	0	None	None	73890000000	-1	73890000000	-1	73890000000	0	None	0	0	0	False	False	8	0	1
Balo Da Thời Trang Nam Phối Họa Tiết Vòng Đặc Biệt 2020 Bazan_shop BZ429	TP. Hồ Chí Minh	1572540233	1609994498	37454265	False	None	False	1	False	0.0	0	0	0	0	0	None	None	59900000000	-1	59900000000	-1	59900000000	0	None	7	13	0	False	False	6	0	1
⭐️GIÁ HỦY DIỆT⭐️BALO DA D8685🔥BALO DA THỜI TRANG NAM ĐI LÀM ĐI HỌC ĐI CHƠI	Hà Nội	1595058450	1609994498	14936048	True	43%	False	2	False	0.0	0	0	0	0	0	None	None	20700000000	36000000000	20700000000	36000000000	20700000000	36000000000	None	1	11	0	False	True	9	1	1
Balo Thời Trang Nam COLKIDS Club. Balô Đi Học Nam Nữ Phản Quang Unisex Hot Trend	Quảng Ninh	1583026294	1609994498	26968204	False	30%	False	2	False	5.0	1	0	0	0	0	None	None	18900000000	26900000000	18900000000	26900000000	18900000000	26900000000	None	67	5	1	False	False	9	1	2
Túi xách thời trang nam	TP. Hồ Chí Minh	1502427418	1609994498	107567080	False	20%	False	0	False	4.0	1	0	1	0	0	None	None	34800000000	43500000000	34800000000	43500000000	34800000000	43500000000	None	2	0	2	False	True	3	0	2
Balo thời trang nam, siêu nhiều ngăn tiện dụng 🌈🌈 - Hàng có sẵn	TP. Hồ Chí Minh	1607683914	1609994498	2310584	False	32%	False	4	False	0.0	0	0	0	0	0	None	None	16900000000	24900000000	16900000000	24900000000	16900000000	24900000000	None	1509	1560	0	False	False	4	0	0
Balo Thời Trang Nam Cao Cấp Phong Cách Hàn Quốc	Hà Nội	1582256034	1609994498	27738464	True	37%	False	3	False	0.0	0	0	0	0	0	None	None	35700000000	56800000000	35700000000	56800000000	35700000000	56800000000	None	3	17	0	True	False	9	1	1
Túi bao tử đeo chéo, đeo thắt lưng vải canvas 5 ngăn thời trang nam T68 23x25x12cm và 21x13x10cm (NÂU - XANH RÊU - ĐEN)	Hà Nội	1604326939	1609994498	5667559	False	None	False	6	False	5.0	1	0	0	0	0	None	None	22500000000	-1	22500000000	-1	22500000000	0	None	0	21	1	False	False	8	0	1
TÚI THỜI TRANG NAM DA CAO CẤP PHONG CÁCH HÀN QUỐC MS06 -ARTS 1994	Bắc Ninh	1599912608	1609994498	10081890	False	None	False	1	False	5.0	1	0	0	0	0	None	None	27000000000	-1	27000000000	-1	27000000000	0	None	0	1	1	False	False	9	0	2
HÀNG NHẬP KHẨU -  Balo Nữ 💖FREESHIP💖 Balo Thời Trang Nam Vừa LAPTOP 15.6 Inch - Chất Vải Cao Cấp (BL-76) - Hàng Nhập K	Hưng Yên	1605438883	1609994498	4555615	False	None	False	2	False	0.0	0	0	0	0	0	None	None	69000000000	-1	69000000000	-1	69000000000	0	None	60	56	0	False	False	9	1	0
[Thời Trang Nam] Ví Da Nam Kangaroo Dáng Đứng Da Bò Thật 100% - Bảo Hành 12 Tháng	Vĩnh Phúc	1584790151	1609994498	25204347	False	29%	False	2	False	5.0	1	0	0	0	0	None	None	19900000000	27900000000	19900000000	27900000000	19900000000	27900000000	None	202	10	1	False	False	9	1	3
[MICO WALLET] VÍ CLASSIC THỜI TRANG NAM CAO CẤP	TP. Hồ Chí Minh	1608555361	1609994498	1439137	False	None	False	3	False	0.0	0	0	0	0	0	None	None	6900000000	-1	31500000000	-1	6900000000	0	None	59	62	0	False	True	7	0	0
Giá Hủy DiệtTúi Đeo Ngực Nam,túi thời trang nam	TP. Hồ Chí Minh	1543142285	1609994498	66852213	False	None	False	4	False	4.0	0	1	0	0	0	None	None	16000000000	-1	16000000000	-1	16000000000	0	None	6289	0	1	False	True	9	0	3
HÀNG NHẬP KHẨU -  ⚡SIÊU HOT⚡ Balo Thời Trang Nam Chống Nước Cao Cấp Đi Học Đi Làm Đựng Vừa Laptop 15.6 ich - Hàng Nhập K	Hưng Yên	1605436596	1609994498	4557902	False	None	False	1	False	0.0	0	0	0	0	0	None	None	81150000000	-1	81150000000	-1	81150000000	0	None	70	78	0	False	False	9	0	0
[Hàng Chuẩn] BALO DA NAM⚡HÀNG MỚI⚡BALO THỜI TRANG NAM DA PU CAO CẤP⚡	Hà Nội	1605804166	1609994498	4190332	False	None	False	1	False	0.0	0	0	0	0	0	None	None	79000000000	-1	79000000000	-1	79000000000	0	None	711	576	0	False	False	9	0	0
[MICO WALLET] Ví Nam Cao Cấp Baellerry  (SỌC DÀI) - THỜI TRANG NAM hàng chất lượng	TP. Hồ Chí Minh	1608548449	1609994498	1446049	False	None	False	3	False	0.0	0	0	0	0	0	None	None	3900000000	-1	15700000000	-1	3900000000	0	None	75	78	0	False	False	9	0	0
TÚI ĐEO CHÉO DA THỜI TRANG NAM CAO CẤP (SÓI VÀNG 1)	TP. Hồ Chí Minh	1588402089	1609994498	21592409	False	None	False	1	False	0.0	0	0	0	0	0	None	None	7200000000	-1	7200000000	-1	7200000000	0	None	0	0	0	False	False	6	0	1
[CỰC PHẨM] Balo Laptop Thời Trang Nam Phong Cách Hàn Quốc - Shine House	TP. Hồ Chí Minh	1607963055	1609994498	2031443	False	38%	False	3	False	0.0	0	0	0	0	0	None	None	55000000000	88000000000	55000000000	88000000000	55000000000	88000000000	None	18	2	0	False	False	9	0	0
[Freeship] BALO DA NAM⚡HÀNG MỚI⚡BALO THỜI TRANG NAM DA PU CAO CẤP⚡	Hà Nội	1605800795	1609994498	4193703	False	None	False	1	False	0.0	0	0	0	0	0	None	None	79000000000	-1	79000000000	-1	79000000000	0	None	694	560	0	False	False	9	0	0
[Freeship-Hàng Chuẩn] BALO DA NAM⚡HÀNG MỚI⚡BALO THỜI TRANG NAM DA PU CAO CẤP⚡	Hà Nội	1605803179	1609994498	4191319	False	None	False	1	False	0.0	0	0	0	0	0	None	None	79000000000	-1	79000000000	-1	79000000000	0	None	686	587	0	False	False	9	0	0
Túi Đeo Chéo Thời Trang Nam Style Hàn Quốc BMV-01	Hà Nội	1543052673	1609994498	66941825	False	None	False	2	False	5.0	1	0	0	0	0	None	None	25800000000	-1	25800000000	-1	25800000000	0	None	6030	1	1	False	True	9	0	6
[Hàng Cao Cấp] BALO DA NAM⚡HÀNG MỚI⚡BALO THỜI TRANG NAM DA PU CAO CẤP⚡	Hà Nội	1605801709	1609994498	4192789	False	None	False	1	False	0.0	0	0	0	0	0	None	None	79000000000	-1	79000000000	-1	79000000000	0	None	778	624	0	False	False	9	0	0
Túi đeo chéo IPad Hàn Quốc ❤️ Túi đeo chéo thời trang Nam đẹp ❤️ túi xách nam hàn quốc	Hà Nội	1603172217	1609994498	6822281	False	None	False	2	False	0.0	0	0	0	0	0	None	None	29000000000	-1	29000000000	-1	29000000000	0	None	1984	0	0	False	False	9	0	0
Túi đeo chéo thời trang nam UBE81	TP. Hồ Chí Minh	1583904093	1609994498	26090405	False	41%	False	2	False	0.0	0	0	0	0	0	None	None	5900000000	10000000000	5900000000	10000000000	5900000000	10000000000	None	1348	274	0	False	True	6	0	0
Balo Laptop Thời Trang Nam Cao Cấp - Vừa Laptop 15.6in	TP. Hồ Chí Minh	1608019255	1609994498	1975243	False	35%	False	2	False	0.0	0	0	0	0	0	None	None	14900000000	22900000000	14900000000	22900000000	14900000000	22900000000	None	178	184	0	False	False	6	0	0
🌻CỰC HOT🌻BALO DA NAM⚡HÀNG MỚI⚡BALO THỜI TRANG NAM DA PU CAO CẤP⚡	Hà Nội	1597805291	1609994498	12189207	False	None	False	2	False	0.0	0	0	0	0	0	None	None	25070000000	-1	25070000000	-1	25070000000	0	None	0	0	0	False	False	7	0	0
Ví Bóp Nam Minh Tâm Da Bò 100% , Kiểu Ngang Thời Trang Nam MT205-15 , Đen	TP. Hồ Chí Minh	1558367210	1609994498	51627288	False	37%	False	1	False	5.0	1	0	0	0	0	None	None	18900000000	29900000000	18900000000	29900000000	18900000000	29900000000	None	0	1	1	False	False	6	0	3
★THỜI TRANG NAM★Aluminum Alloy Credit Card Holder Wallet Antimagnetic Waterproof Protective Case	Nước ngoài	1560309580	1609994498	49684918	False	None	False	7	False	5.0	1	0	0	0	0	None	None	4140000000	-1	4140000000	-1	4140000000	0	None	0	3	1	False	True	9	0	11
HÀNG NHẬP KHẨU -  BALO NAM❤️ FREESHIP ❤️ Balo thời trang nam siêu to ❤️ - Hàng Nhập Khẩu	Hưng Yên	1604593923	1609994498	5400575	False	None	False	4	False	0.0	0	0	0	0	0	None	None	64000000000	-1	76600000000	-1	64000000000	0	None	52	59	0	False	False	7	0	0
Túi xách tay thời trang nam 2017	TP. Hồ Chí Minh	1495812650	1609994498	114181848	False	None	False	0	False	0.0	0	0	0	0	0	None	None	42000000000	-1	42000000000	-1	42000000000	0	None	256	14	0	False	True	9	0	0
